stability (1 for stable),Energy above hull (meV),Feature 1 Tolerance Factor,2,3,4,5,6,7,8,9,10,11
1,29.74770732,0.976827925,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,106.702335,0.889057429,1.193333333,32.33333333,2566.666667,916.8633333,6.703333333,162.4060333,8.730516185,-3.489148613,0.067866927,4.551607373
0,171.6080933,0.90836025,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,284.8981896,0.865275403,1.166666667,41.66666667,2301,933.42,6.336666667,130.2159,8.389806721,-2.437467047,0.065708435,3.04331971
0,270.0079129,0.916519174,1.225,38,2459,1343.5,6.07,149.915,8.99570799,-3.1894515,0.073086857,2.478677
0,70.97342159,0.921958457,1.235,34,2811.5,1293.5,5.745,147.29,9.054978905,-3.21710465,0.071867135,2.499061445
0,291.384616,0.913799533,1.22,42.5,2523,1374.5,6.195,151.13015,9.00036288,-3.17912323,0.071346338,2.36737738
0,59.63498938,0.90544161,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
1,16.66840972,0.918888763,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
1,0,0.951874513,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
0,94.50620971,0.918888763,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
0,43.36372073,0.896693382,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
0,162.3085821,0.888112584,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
1,14.09444405,0.863328047,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
1,14.81005156,0.923460349,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
0,53.85203387,0.956781083,1.29,31.5,2907.5,1096.5,4.87,138.11775,9.24493776,-3.35969339,0.065840832,4.68729667
0,515.8053305,0.832210289,1.07,28.7,1729,962,2.665,80.8175,8.605704926,-1.718596545,0.01430074,2.843048045
0,132.8149808,0.987229852,1.355,25.5,2712.5,1148,5.3,140.785,9.149006764,-3.27713728,0.06579952,2.523027765
0,62.49404951,0.897680682,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
1,33.65498379,0.911012573,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
0,58.88531967,0.943715589,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
0,155.4650781,0.911012573,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
0,51.30901636,0.889007439,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
0,162.8921755,0.88050019,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
0,65.98496318,0.855928092,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
1,10.17451175,0.915544974,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
1,18.9735033,0.948580102,1.275,31.5,2931.5,1103,5.18,139.11885,9.184825426,-3.28603105,0.06264506,2.595832415
0,178.2357388,0.930117381,1.25,29,2072.5,1174.5,3.17,143.845,9.093274382,-3.24838178,0.070069168,2.4282645
0,276.3402685,0.844975687,1.086666667,37.66666667,2913,903.7066667,5.89,132.3159,8.586746767,-3.488995847,0.063803923,4.747404037
0,106.7457587,0.93131137,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,109.488956,0.954594155,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,183.2712842,0.945142727,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,105.7221796,0.966677625,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,135.9544601,0.961807712,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,113.0606437,0.972834807,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,110.2858358,0.970362546,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,89.50296147,0.979070928,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,102.7754203,0.971597104,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,96.03603838,0.96423652,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,86.69975106,0.94984493,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,113.8862036,0.922313193,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,258.8280509,0.913487229,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,42.13350699,0.984117685,1.34,14,1866.5,1022,3.065,112.475,9.758842441,-1.800731085,0.002436845,1.6551051
0,113.4830544,0.869223946,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
0,101.755733,0.882133212,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
0,84.72896518,0.913799533,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
0,184.3874048,0.882133212,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
0,91.10598761,0.860825647,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
0,152.5708865,0.852588081,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
0,94.60256203,0.828794925,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
0,66.50124863,0.886521935,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
1,33.0048005,0.918509839,1.22,38.7,2844.5,1398.5,4.03,113.11795,9.050861835,-4.13190989,0.062151128,2.415865065
0,109.0334108,0.905872773,1.193333333,32.33333333,2566.666667,916.8633333,6.703333333,162.4060333,8.730516185,-3.489148613,0.067866927,4.551607373
0,171.9567027,0.9400894,1.203333333,32.33333333,2550.666667,912.53,6.496666667,161.7386333,8.770591075,-3.53825684,0.069997442,5.945916877
0,257.0759627,0.885152209,1.166666667,41.66666667,2301,933.42,6.336666667,130.2159,8.389806721,-2.437467047,0.065708435,3.04331971
0,258.6653096,0.925584646,1.176666667,41.66666667,2285,929.0866667,6.13,129.5485,8.429881611,-2.486575273,0.06783895,4.437629213
0,263.8395748,0.875002351,1.086666667,37.66666667,2913,903.7066667,5.89,132.3159,8.586746767,-3.488995847,0.063803923,4.747404037
0,285.9481644,0.882070382,1.096666667,37.66666667,2897,899.3733333,5.683333333,131.6485,8.626821657,-3.538104073,0.065934438,6.14171354
1,0,0.96979785,1.28,26,2490,1078.333333,4.093333333,121.2851667,9.31658726,-2.799108897,0.045518452,3.695054283
0,271.9065975,1.007091476,1.42,13,2078,1002,3.59,137.33,10.05779862,-1.92352226,0,1.59964069
0,187.3910463,0.951874513,1.225,23.5,1957.5,773.295,6.67,173.1552,8.939848163,-2.909453,0.03915533,5.03139899
0,138.8928547,0.842271265,1.225,23.5,1957.5,773.295,6.67,173.1552,8.939848163,-2.909453,0.03915533,5.03139899
0,296.0959131,0.89156942,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,247.6849749,0.895897427,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,212.7566308,0.898077226,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,187.8944086,0.905790772,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,332.2121369,0.890493944,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,205.5640304,0.911382074,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,317.3568714,0.898077226,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,163.1857492,0.94643523,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,180.6609581,0.899171108,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,349.6054051,0.884095185,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,197.1241296,0.898077226,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,346.0879077,0.885155251,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,195.6727542,0.895897427,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,313.7228806,0.887283028,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,198.5926738,0.893728183,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,192.0104175,0.904680735,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,234.968862,0.88942106,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,206.6101336,0.892647496,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,192.7127554,0.898077226,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,213.3332277,0.890493944,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,330.9399131,0.89156942,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,364.7071013,0.887283028,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,354.7377519,0.885155251,1.21,17,1917.5,1057,2.57,88.704,9.220416581,-1.925390735,0.010535178,2.24753213
0,278.9846652,0.937369759,1.185,37.5,1559,798.13,6.12,124.87,8.428783967,-1.33193065,0.035917593,2.768967495
0,98.58075515,0.829907391,1.185,37.5,1559,798.13,6.12,124.87,8.428783967,-1.33193065,0.035917593,2.768967495
0,151.5536712,0.829436655,1.185,37.5,1559,798.13,6.12,124.87,8.428783967,-1.33193065,0.035917593,2.768967495
0,119.1141677,0.915481243,1.28,21.5,2896.5,1036.5,5.18,138.725,9.222313024,-3.28935187,0.060694085,2.62732257
0,236.1773154,0.951874513,1.225,38,2459,1343.5,6.07,149.915,8.99570799,-3.1894515,0.073086857,2.478677
0,137.4087125,0.896693382,1.225,38,2459,1343.5,6.07,149.915,8.99570799,-3.1894515,0.073086857,2.478677
0,150.9998764,0.89156942,1.21,43,2609,1402,6.33,152.295,8.973125239,-3.172700045,0.070877958,2.37991042
0,130.5973922,0.908890911,1.235,34,2811.5,1293.5,5.745,147.29,9.054978905,-3.21710465,0.071867135,2.499061445
0,108.6668547,0.955500702,1.235,34,2811.5,1293.5,5.745,147.29,9.054978905,-3.21710465,0.071867135,2.499061445
0,105.6931653,0.900109357,1.235,34,2811.5,1293.5,5.745,147.29,9.054978905,-3.21710465,0.071867135,2.499061445
